longitude,latitude,elevation
79.88416666666667,30.691944444444445,2985.0
79.88444444444445,30.691666666666663,2973.0
79.88444444444445,30.691388888888888,2981.0
79.88444444444445,30.691111111111113,2985.0
79.88472222222224,30.690833333333337,2969.0
79.88472222222224,30.690555555555555,2967.0
79.88472222222224,30.690277777777776,2956.0
79.88472222222224,30.69,2946.0
79.88472222222224,30.689722222222223,2949.0
79.88472222222224,30.689444444444444,2958.0
79.88472222222224,30.68916666666667,2958.0
79.88472222222224,30.68888888888889,2959.0
79.88472222222224,30.68861111111111,2954.0
79.88472222222224,30.688333333333333,2945.0
79.88472222222224,30.688055555555557,2937.0
79.88472222222224,30.68777777777778,2930.0
79.88472222222224,30.6875,2927.0
79.88472222222224,30.68722222222222,2926.0
79.88472222222224,30.68694444444445,2926.0
79.88472222222224,30.686666666666667,2924.0
79.88472222222224,30.68638888888889,2920.0
79.88472222222224,30.68611111111111,2918.0
79.88472222222224,30.685833333333335,2913.0
79.88444444444445,30.685555555555556,2914.0
79.88416666666667,30.685277777777777,2923.0
79.88388888888889,30.685,2940.0
79.88361111111112,30.684722222222224,2967.0
79.88333333333334,30.684444444444445,2985.0
79.88305555555556,30.684166666666663,2981.0
79.88277777777779,30.684166666666663,2986.0
79.88250000000001,30.68388888888889,2968.0
79.88222222222223,30.68388888888889,2973.0
79.88194444444446,30.68388888888889,2981.0
79.88166666666667,30.683611111111112,2962.0
79.88138888888889,30.683611111111112,2969.0
79.88111111111112,30.683611111111112,2970.0
79.88083333333334,30.683611111111112,2966.0
79.88055555555556,30.683611111111112,2968.0
79.88027777777779,30.683611111111112,2982.0
79.88000000000001,30.683333333333337,2970.0
79.87972222222223,30.683333333333337,2972.0
79.87944444444446,30.683055555555555,2963.0
79.87916666666668,30.68277777777778,2972.0
79.8788888888889,30.6825,2984.0
79.87861111111111,30.682222222222222,2986.0
79.87833333333334,30.681944444444444,2975.0
79.87805555555556,30.681944444444444,2968.0
79.87777777777778,30.68166666666667,2962.0
79.87750000000001,30.68166666666667,2962.0
79.87722222222223,30.68166666666667,2965.0
79.87694444444445,30.68166666666667,2959.0
79.87666666666668,30.68166666666667,2953.0
79.8763888888889,30.68166666666667,2951.0
79.87611111111111,30.68138888888889,2956.0
79.87583333333335,30.68111111111111,2957.0
79.87555555555556,30.68111111111111,2945.0
