longitude,latitude,elevation
83.79305555555557,28.881388888888893,2874.0
83.79277777777779,28.881388888888893,2874.0
83.7925,28.881111111111114,2874.0
83.79222222222224,28.88083333333334,2873.0
83.79222222222224,28.88055555555556,2873.0
83.79194444444445,28.88027777777778,2873.0
83.79166666666667,28.880000000000003,2872.0
83.79166666666667,28.879722222222227,2872.0
83.79166666666667,28.87944444444445,2872.0
83.79166666666667,28.87916666666667,2871.0
83.79166666666667,28.87888888888889,2871.0
83.79166666666667,28.878611111111116,2871.0
83.79166666666667,28.878333333333337,2871.0
83.79166666666667,28.87805555555556,2870.0
83.79166666666667,28.87777777777778,2870.0
83.79166666666667,28.877500000000005,2869.0
83.79194444444445,28.877222222222226,2870.0
83.79194444444445,28.876944444444447,2869.0
83.79222222222224,28.87666666666667,2868.0
83.7925,28.876388888888894,2868.0
83.7925,28.876111111111115,2868.0
83.79277777777779,28.875833333333336,2868.0
83.79277777777779,28.87555555555556,2867.0
83.79305555555557,28.875277777777782,2867.0
83.79333333333334,28.875000000000004,2867.0
83.79361111111112,28.874722222222225,2866.0
83.7938888888889,28.87444444444445,2866.0
83.7938888888889,28.87416666666667,2865.0
83.79416666666667,28.873888888888892,2865.0
83.79416666666667,28.873611111111114,2865.0
83.79416666666667,28.87333333333334,2863.0
83.79416666666667,28.87305555555556,2863.0
83.79416666666667,28.87277777777778,2864.0
83.79416666666667,28.872500000000002,2864.0
83.79416666666667,28.872222222222227,2863.0
83.79416666666667,28.87194444444445,2863.0
83.79416666666667,28.87166666666667,2863.0
83.79416666666667,28.87138888888889,2862.0
83.79416666666667,28.871111111111116,2862.0
83.79416666666667,28.870833333333337,2862.0
83.79444444444445,28.87055555555556,2861.0
83.79444444444445,28.87027777777778,2861.0
83.79472222222223,28.870000000000005,2860.0
83.79472222222223,28.869722222222226,2860.0
83.79472222222223,28.869444444444447,2860.0
83.79472222222223,28.869166666666672,2859.0
83.79444444444445,28.868888888888893,2859.0
83.79416666666667,28.868611111111115,2859.0
83.7938888888889,28.868333333333336,2858.0
83.79361111111112,28.86805555555556,2858.0
83.79333333333334,28.867777777777782,2858.0
83.79305555555557,28.867500000000003,2857.0
83.79305555555557,28.867222222222225,2857.0
83.79305555555557,28.86694444444445,2857.0
