longitude,latitude,elevation
82.03125000,29.74791667,1521.0
82.01875000,29.73541667,1542.0
82.01458333,29.73541667,1518.0
82.00625000,29.72708333,1455.0
82.00625000,29.72291667,1480.0
82.00208333,29.71875000,1490.0
81.99791667,29.71458333,1448.0
81.99791667,29.71041667,1463.0
81.98541667,29.69791667,1449.0
81.98125000,29.69791667,1396.0
81.97708333,29.69375000,1416.0
81.97291667,29.69375000,1513.0
81.96875000,29.68958333,1503.0
81.96458333,29.68958333,1476.0
81.95625000,29.68125000,1381.0
81.95208333,29.68125000,1407.0
81.94375000,29.67291667,1382.0
81.93958333,29.67291667,1336.0
81.93541667,29.67708333,1391.0
81.92708333,29.67708333,1485.0
81.91458333,29.66458333,1358.0
81.90625000,29.66458333,1314.0
81.90208333,29.66875000,1323.0
81.89791667,29.66875000,1291.0
81.89375000,29.66875000,1293.0
81.88125000,29.65625000,1402.0
81.88125000,29.65208333,1256.0
81.87291667,29.64375000,1250.0
81.87291667,29.63958333,1239.0
81.86458333,29.63125000,1266.0
81.85208333,29.61875000,1238.0
81.83958333,29.61875000,1521.0
81.83541667,29.62291667,1414.0
81.83125000,29.62291667,1352.0
81.82708333,29.61875000,1471.0
81.82291667,29.62291667,1300.0
81.80208333,29.62291667,1188.0
81.79791667,29.62708333,1272.0
81.78958333,29.62708333,1193.0
81.78125000,29.61875000,1220.0
81.77708333,29.61458333,1234.0
81.77708333,29.61041667,1281.0
81.77291667,29.60625000,1178.0
81.78125000,29.59791667,1202.0
81.78541667,29.59375000,1363.0
81.78541667,29.58958333,1447.0
81.79375000,29.58125000,1240.0
81.79375000,29.57708333,1451.0
81.79791667,29.57291667,1161.0
81.79791667,29.55625000,1137.0
81.79791667,29.55208333,1153.0
81.79375000,29.54791667,1136.0
81.79375000,29.54375000,1224.0
81.78958333,29.53958333,1142.0
81.79375000,29.53541667,1240.0
81.79375000,29.53125000,1149.0
81.78958333,29.53125000,1213.0
81.78125000,29.52291667,1109.0
81.78125000,29.51875000,1121.0
81.77708333,29.51458333,1125.0
81.77708333,29.51041667,1150.0
81.76875000,29.51041667,1120.0
81.76458333,29.50625000,1110.0
81.76041667,29.50208333,1090.0
81.75625000,29.50208333,1220.0
81.75208333,29.49791667,1107.0
81.74375000,29.49791667,1236.0
81.73958333,29.49375000,1084.0
81.73541667,29.49375000,1185.0
81.73125000,29.48958333,1098.0
81.72708333,29.48958333,1092.0
81.72291667,29.48958333,1104.0
81.71875000,29.48541667,1090.0
81.71875000,29.47708333,1087.0
81.71458333,29.47291667,1099.0
81.70625000,29.46458333,1081.0
81.70625000,29.45208333,1113.0
81.71041667,29.44791667,1128.0
81.71041667,29.43541667,1060.0
81.71458333,29.43125000,1112.0
81.71458333,29.42708333,1059.0
81.71458333,29.42291667,1063.0
81.71875000,29.41875000,1158.0
81.71458333,29.41458333,1119.0
81.71875000,29.41041667,1131.0
81.71875000,29.40625000,1031.0
81.71875000,29.39791667,1028.0
81.72291667,29.39375000,1032.0
81.72291667,29.38958333,1029.0
81.72291667,29.37708333,1044.0
81.72708333,29.37291667,1046.0
81.72708333,29.36458333,1016.0
81.74375000,29.34791667,1084.0
81.75208333,29.33958333,1097.0
81.75208333,29.32291667,963.0
81.75208333,29.31458333,956.0
81.75625000,29.31041667,1071.0
81.74791667,29.30208333,1031.0
81.74791667,29.29375000,952.0
