longitude,latitude,elevation
79.88125000,30.68958333,3194.0
79.87708333,30.68541667,3343.0
79.87291667,30.68125000,2978.0
79.86875000,30.68125000,3159.0
79.86458333,30.67708333,2810.0
79.86041667,30.67708333,2931.0
79.85625000,30.67291667,2798.0
79.84791667,30.67291667,2983.0
79.83958333,30.66458333,2726.0
79.83958333,30.66041667,2892.0
79.83541667,30.65625000,2756.0
79.83541667,30.64791667,2793.0
79.83125000,30.64375000,2652.0
79.83125000,30.63125000,2723.0
79.82708333,30.62708333,2620.0
79.82708333,30.62291667,2699.0
79.81041667,30.60625000,2652.0
79.80625000,30.60208333,2581.0
79.79791667,30.59375000,3058.0
79.78958333,30.58541667,3216.0
79.78125000,30.57708333,3005.0
79.77291667,30.57708333,2406.0
79.76458333,30.56875000,2562.0
79.75625000,30.56041667,2774.0
79.75625000,30.55208333,2267.0
79.75208333,30.54791667,2237.0
79.75208333,30.54375000,2460.0
79.74791667,30.53958333,2313.0
79.74791667,30.53541667,2379.0
79.74375000,30.53125000,2183.0
79.73541667,30.52291667,2129.0
79.73541667,30.51041667,2283.0
79.73125000,30.50625000,2102.0
79.72708333,30.50625000,2275.0
79.72291667,30.50208333,2100.0
79.71875000,30.50208333,2071.0
79.71458333,30.49791667,2139.0
79.70208333,30.49791667,2339.0
79.69375000,30.48958333,1960.0
79.68958333,30.48958333,2090.0
79.68125000,30.48958333,2109.0
79.67708333,30.48958333,1922.0
79.67291667,30.49375000,2210.0
79.64375000,30.49375000,1881.0
79.63541667,30.49375000,1844.0
79.62708333,30.49375000,1829.0
79.62291667,30.49791667,1785.0
79.62291667,30.50208333,1794.0
79.61458333,30.51041667,1744.0
79.61458333,30.51875000,2047.0
79.61041667,30.52291667,1789.0
79.61041667,30.53125000,2188.0
79.60208333,30.53958333,1823.0
79.60208333,30.54375000,2268.0
79.59791667,30.54375000,2289.0
79.59375000,30.54791667,1968.0
79.58958333,30.55208333,1939.0
79.58541667,30.55208333,1529.0
79.57708333,30.56041667,1484.0
79.57708333,30.56458333,1462.0
79.55625000,30.56458333,1480.0
79.54791667,30.57291667,1666.0
79.54375000,30.57291667,2077.0
79.53958333,30.56875000,1803.0
79.53541667,30.56875000,1957.0
79.53125000,30.56458333,2044.0
79.51458333,30.54791667,2037.0
79.51041667,30.54375000,2135.0
79.51041667,30.53958333,1906.0
79.50625000,30.53541667,1898.0
79.50208333,30.53125000,1385.0
79.49791667,30.53125000,1482.0
79.49375000,30.53125000,1675.0
79.48125000,30.51875000,2107.0
79.47708333,30.51875000,2487.0
79.47291667,30.51458333,2309.0
79.47291667,30.51041667,2358.0
79.46041667,30.49791667,2236.0
79.44791667,30.48541667,1908.0
79.44375000,30.48125000,1817.0
79.42708333,30.46458333,1298.0
79.42708333,30.43125000,1226.0
79.41875000,30.42291667,1062.0
79.41041667,30.41458333,1067.0
79.39375000,30.41458333,1109.0
79.38958333,30.41041667,1049.0
79.37708333,30.41041667,1015.0
79.37291667,30.41458333,1121.0
79.36875000,30.41458333,1058.0
79.36458333,30.41041667,995.0
79.36041667,30.41041667,1097.0
79.35625000,30.40625000,1019.0
79.33541667,30.40625000,969.0
79.32291667,30.39375000,942.0
79.32291667,30.38958333,961.0
79.32291667,30.38541667,950.0
79.31041667,30.37291667,930.0
79.31041667,30.36458333,893.0
79.31458333,30.36041667,918.0
79.31875000,30.35625000,963.0
79.31875000,30.34375000,897.0
79.31458333,30.33958333,890.0
79.31875000,30.33541667,868.0
79.31458333,30.33125000,883.0
79.31041667,30.33125000,851.0
79.30208333,30.32291667,915.0
79.30208333,30.31875000,857.0
79.30208333,30.31041667,823.0
79.29791667,30.30625000,832.0
79.29791667,30.29791667,824.0
