longitude,latitude,elevation
84.85208333,28.64791667,3396.0
84.84791667,28.64375000,3353.0
84.84791667,28.63958333,3305.0
84.85208333,28.63541667,3301.0
84.85208333,28.63125000,3278.0
84.84791667,28.62708333,3194.0
84.84791667,28.61875000,3696.0
84.84375000,28.61458333,3626.0
84.84375000,28.61041667,3977.0
84.83958333,28.60625000,3511.0
84.83958333,28.60208333,3642.0
84.81875000,28.58125000,2420.0
84.81875000,28.57708333,3110.0
84.81458333,28.57291667,3638.0
84.80208333,28.56041667,3150.0
84.79791667,28.56041667,2568.0
84.79375000,28.55625000,2506.0
84.78958333,28.55625000,2732.0
84.77708333,28.54375000,2538.0
84.78541667,28.53541667,2394.0
84.78958333,28.53541667,2377.0
84.81458333,28.53541667,2389.0
84.81875000,28.53125000,2161.0
84.82291667,28.53125000,2130.0
84.82708333,28.53125000,2098.0
84.83125000,28.53125000,2119.0
84.83541667,28.52708333,2111.0
84.83958333,28.52708333,2103.0
84.84791667,28.51875000,2139.0
84.85625000,28.51041667,1939.0
84.85625000,28.50625000,2199.0
84.86875000,28.49375000,2069.0
84.86875000,28.48541667,2068.0
84.87291667,28.48125000,2165.0
84.88125000,28.47291667,2684.0
84.88541667,28.47291667,2841.0
84.89791667,28.46041667,2516.0
84.89791667,28.45208333,2018.0
84.90208333,28.44791667,2193.0
84.90208333,28.44375000,1751.0
84.90208333,28.43958333,1799.0
84.89791667,28.43541667,1634.0
84.89791667,28.43125000,1700.0
84.89791667,28.42291667,1927.0
84.89375000,28.41875000,1681.0
84.89375000,28.41458333,1560.0
84.89375000,28.38958333,1455.0
84.89375000,28.38125000,1549.0
84.88958333,28.37708333,1493.0
84.88958333,28.35625000,1401.0
84.89375000,28.35208333,1350.0
84.89791667,28.34791667,1300.0
84.89791667,28.34375000,1358.0
84.90208333,28.33958333,1309.0
84.91041667,28.33125000,1350.0
84.91041667,28.32708333,1418.0
84.90625000,28.32291667,1200.0
84.90625000,28.31041667,1316.0
84.90625000,28.29375000,1102.0
84.90625000,28.28958333,1337.0
84.90625000,28.28541667,1481.0
84.89791667,28.27708333,1020.0
84.89791667,28.26875000,1176.0
84.89375000,28.26458333,1146.0
84.88958333,28.26041667,988.0
84.88958333,28.25625000,1050.0
84.88125000,28.24791667,851.0
84.88125000,28.24375000,950.0
84.87708333,28.23958333,848.0
84.87708333,28.23125000,888.0
84.87708333,28.21458333,790.0
84.87708333,28.20625000,835.0
84.87708333,28.19791667,781.0
84.87708333,28.18541667,815.0
84.88125000,28.18125000,774.0
84.88125000,28.16875000,754.0
84.86875000,28.15625000,684.0
84.86875000,28.15208333,841.0
84.86458333,28.14791667,669.0
84.86458333,28.14375000,632.0
84.85625000,28.13541667,601.0
84.85625000,28.12708333,695.0
84.85208333,28.12291667,646.0
84.83958333,28.11041667,597.0
84.83958333,28.10625000,570.0
84.83541667,28.10208333,632.0
84.83541667,28.09791667,565.0
84.83541667,28.09375000,536.0
84.83125000,28.08958333,538.0
84.83125000,28.08125000,561.0
84.82708333,28.07708333,529.0
84.82708333,28.06875000,535.0
84.82291667,28.06458333,508.0
84.82291667,28.06041667,591.0
84.81875000,28.05625000,527.0
84.81875000,28.05208333,492.0
84.81875000,28.04791667,489.0
84.81458333,28.04375000,521.0
84.81041667,28.04375000,539.0
84.81041667,28.03541667,487.0
84.81458333,28.03125000,517.0
84.81458333,28.02291667,576.0
84.81041667,28.01875000,461.0
84.81041667,28.01458333,462.0
84.81458333,28.01041667,472.0
84.81458333,28.00625000,475.0
84.81041667,28.00208333,451.0
84.79791667,28.00208333,438.0
84.78958333,27.99375000,453.0
84.78541667,27.98958333,445.0
84.78541667,27.98541667,422.0
84.78125000,27.98125000,441.0
84.77708333,27.98125000,443.0
84.77291667,27.97708333,414.0
84.77291667,27.97291667,436.0
84.76875000,27.96875000,442.0
84.76458333,27.96875000,417.0
84.76041667,27.96875000,430.0
84.74791667,27.95625000,467.0
84.73958333,27.94791667,453.0
84.73958333,27.94375000,393.0
84.73958333,27.93958333,383.0
84.73541667,27.93541667,388.0
84.73541667,27.93125000,387.0
84.73125000,27.92708333,408.0
84.73541667,27.92291667,428.0
84.73541667,27.91041667,419.0
84.73541667,27.89791667,379.0
84.73541667,27.89375000,376.0
84.73958333,27.88958333,377.0
84.74375000,27.88958333,420.0
84.74791667,27.88541667,384.0
84.74791667,27.87708333,358.0
84.75208333,27.87291667,377.0
84.75625000,27.86875000,427.0
84.75625000,27.86458333,353.0
84.76458333,27.85625000,354.0
84.76875000,27.85208333,378.0
84.76875000,27.84375000,360.0
84.77291667,27.83958333,414.0
84.77708333,27.83541667,401.0
84.77291667,27.83125000,396.0
84.77291667,27.82708333,378.0
84.77708333,27.82291667,375.0
84.77708333,27.81875000,329.0
84.78125000,27.81458333,337.0
