longitude,latitude,elevation
77.5975,31.798333333333336,2952.0
77.59722222222223,31.798333333333336,2950.0
77.59694444444445,31.798333333333336,2949.0
77.59666666666666,31.798333333333336,2949.0
77.5963888888889,31.798333333333336,2947.0
77.59611111111111,31.798055555555557,2942.0
77.59583333333333,31.798055555555557,2937.0
77.59555555555555,31.798055555555557,2937.0
77.59527777777778,31.798055555555557,2934.0
77.595,31.798055555555557,2927.0
77.59472222222222,31.798055555555557,2926.0
77.59444444444445,31.798055555555557,2928.0
77.59416666666667,31.798055555555557,2928.0
77.59388888888888,31.798055555555557,2925.0
77.59361111111112,31.79777777777778,2922.0
77.59333333333333,31.798055555555557,2921.0
77.59305555555555,31.798055555555557,2919.0
77.59277777777778,31.798055555555557,2916.0
77.5925,31.798055555555557,2913.0
77.59222222222222,31.798055555555557,2909.0
77.59194444444445,31.798055555555557,2906.0
77.59166666666667,31.798055555555557,2906.0
77.59138888888889,31.798055555555557,2907.0
77.59111111111112,31.798055555555557,2908.0
77.59083333333334,31.798055555555557,2906.0
77.59055555555555,31.79777777777778,2899.0
77.59027777777777,31.79777777777778,2895.0
77.59,31.797500000000003,2894.0
77.58972222222222,31.797500000000003,2893.0
77.58944444444444,31.797222222222224,2889.0
77.58916666666667,31.79694444444445,2886.0
77.58888888888889,31.79666666666667,2884.0
77.5886111111111,31.79638888888889,2879.0
77.58833333333334,31.796111111111113,2876.0
77.58805555555556,31.796111111111113,2873.0
77.58777777777777,31.796111111111113,2872.0
77.5875,31.796111111111113,2872.0
77.58722222222222,31.796111111111113,2873.0
77.58694444444444,31.796111111111113,2869.0
77.58666666666667,31.796111111111113,2865.0
77.58638888888889,31.796111111111113,2867.0
77.58611111111111,31.796111111111113,2866.0
77.58583333333334,31.796111111111113,2860.0
77.58555555555556,31.796111111111113,2854.0
77.58527777777778,31.796111111111113,2848.0
77.585,31.796111111111113,2845.0
77.58472222222223,31.796111111111113,2850.0
77.58444444444444,31.796111111111113,2855.0
77.58416666666666,31.796111111111113,2855.0
77.5838888888889,31.796111111111113,2852.0
77.58361111111111,31.795833333333338,2848.0
77.58333333333333,31.795833333333338,2848.0
77.58305555555556,31.79555555555556,2847.0
77.58277777777778,31.79527777777778,2844.0
77.5825,31.79527777777778,2843.0
77.58222222222223,31.795,2836.0
77.58194444444445,31.795,2829.0
77.58166666666666,31.795,2824.0
77.5813888888889,31.795,2823.0
77.58111111111111,31.795,2822.0
77.58083333333333,31.794722222222227,2821.0
